Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,All Fund Types,Unnamed: 5,Governmental Fund Types -- Debt Outstanding at Beginning of Fiscal Year,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Governmental Fund Types -- Additional Debt During Year,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Governmental Fund Types -- Retirements and Repayments,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Governmental Fund Types -- Debt Outstanding at End of Fiscal Year,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Proprietary Fund Types -- Debt Outstanding at Beginning of Fiscal Year,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Proprietary Fund Types -- Additional Debt During Year,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Proprietary Fund Types -- Retirements and Repayments,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Proprietary Fund Types -- Debt Outstanding at End of Fiscal Year,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69
,AUN,LEA Name,County,Debt Outstanding at Beginning of Fiscal Year,Debt Outstanding at End of Fiscal Year,Short-Term Borrowing,"General
Obligation Bonds","Authority
Building
Obligations",Other Long-Term Debt,Other Post-Employment Benefits,Compensated Absences,Net Pension Liability,TOTAL,Short-Term Borrowing,"General
Obligation Bonds","Authority
Building
Obligations",Other Long-Term Debt,Other Post-Employment Benefits,Compensated Absences,Net Pension Liability,TOTAL,Short-Term Borrowing,"General
Obligation Bonds","Authority
Building
Obligations",Other Long-Term Debt,Other Post-Employment Benefits,Compensated Absences,Net Pension Liability,TOTAL,Short-Term Borrowing,"General
Obligation Bonds","Authority
Building
Obligations",Other Long-Term Debt,Other Post-Employment Benefits,Compensated Absences,Net Pension Liability,TOTAL,Short-Term Borrowing,"General
Obligation Bonds","Authority
Building
Obligations",Other Long-Term Debt,Other Post-Employment Benefits,Compensated Absences,Net Pension Liability,TOTAL,Short-Term Borrowing,"General
Obligation Bonds","Authority
Building
Obligations",Other Long-Term Debt,Other Post-Employment Benefits,Compensated Absences,Net Pension Liability,TOTAL,Short-Term Borrowing,"General
Obligation Bonds","Authority
Building
Obligations",Other Long-Term Debt,Other Post-Employment Benefits,Compensated Absences,Net Pension Liability,TOTAL,Short-Term Borrowing,"General
Obligation Bonds","Authority
Building
Obligations",Other Long-Term Debt,Other Post-Employment Benefits,Compensated Absences,Net Pension Liability,TOTAL
1.0,106168003,Redbank Valley SD,Clarion,27697068,28358309,,5400000,,,,,21478828,26878828,,0,,,,,1574920,1574920,,570000,,,,,397639,967639,,4830000,,,,,22656109,27486109,,,,,,,818240,818240,,,,,,,64080,64080,,,,,,,10120,10120,,,,,,,872200,872200
1.0,106169003,Union SD,Clarion,25278929,25163358,,5190963,,,,,20087966,25278929,,0,,,,,367000,367000,,339290,,,,,143281,482571,,4851673,,,,,20311685,25163358,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
1.0,110171003,Clearfield Area SD,Clearfield,95046169.24999999,96344577.71000001,,39180000,,39081,,735000,53237540.54,93191621.53999999,,0,,120478,,0,3568750.74,3689228.74,,1535000,,92952,,122500,748000,2498452,,37645000,,66607,,612500,56058291.28,94382398.28,,,,1019,,,1853528.71,1854547.71,,,,0,,,132650.72,132650.72,,,,1019,,,24000,25019,,,,0,,,1962179.43,1962179.43
1.0,110171803,Curwensville Area SD,Clearfield,36566285,42688127,,13578000,,,,,22988285,36566285,,0,,,,,7278842,7278842,,1157000,,,,,0,1157000,,12421000,,,,,30267127,42688127,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
1.0,106172003,DuBois Area SD,Clearfield,115402009.28,116835102.08000001,,35620000,,,,2709700,77072309.28,115402009.28,,0,,,,0,7415746.9,7415746.9,,1820000,,,,334862.85,3827791.25,5982654.1,,33800000,,,,2374837.15,80660264.93,116835102.08000001,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
1.0,110173003,Glendale SD,Clearfield,22504302,24122765.98,,2549000,0,0,,,19427573,21976573,,0,1529327.89,58840.52,,,363143,1951311.41,,0,177109.03,7845.4,,,153500,338454.43,,2549000,1352218.86,50995.12,,,19637216,23589429.98,,,,,,,527729,527729,,,,,,,11857,11857,,,,,,,6250,6250,,,,,,,533336,533336
1.0,110173504,Harmony Area SD,Clearfield,14519770.11,14727850.719999999,,6000000,,70955.11,,,8262051,14333006.11,,0,,0,,,279038,279038,,0,,19801.39,,,58000,77801.39,,6000000,,51153.72,,,8483089,14534242.719999999,,,,,,,186764,186764,,,,,,,6868,6868,,,,,,,24,24,,,,,,,193608,193608
1.0,110175003,Moshannon Valley SD,Clearfield,29145287,29046347,,9975000,,63820,1999000,388233,16538054,28964107,,0,,0,0,0,1522288,1522288,,930000,,17557,265000,38823,354397,1605777,,9045000,,46263,1734000,349410,17705945,28880618,,,,,,,181180,181180,,,,,,,0,0,,,,,,,15451,15451,,,,,,,165729,165729
1.0,110177003,Philipsburg-Osceola Area SD,Clearfield,72256715,72394553,,28802395,,,,,42458769,71261164,,0,,,,,2965376,2965376,,1650657,,,,,1256991,2907648,,27151738,,,,,44167154,71318892,,,,,,,995551,995551,,,,,,,80110,80110,,,,,,,0,0,,,,,,,1075661,1075661
1.0,110179003,West Branch Area SD,Clearfield,32290157.87,30979933.85,,5849211.87,,15537,,,26339877,32204625.87,,0,,0,,,1109000,1109000,,1078211.87,,0,,,1350583,2428794.87,,4771000,,15537,,,26098294,30884831,,,,,,,85532,85532,,,,,,,9570.85,9570.85,,,,,,,0,0,,,,,,,95102.85,95102.85
1.0,110183602,Keystone Central SD,Clinton,142726192,145023769,,27230000,,288650,186997,,113153559,140859206,,0,,393170,0,,8820526,9213696,,2035000,,115587,186997,,4721239,7058823,,25195000,,566233,0,,117252846,143014079,,,,,,,1866986,1866986,,,,,,,144109,144109,,,,,,,1405,1405,,,,,,,2009690,2009690
1.0,116191004,Benton Area SD,Columbia,28610712,28523171,,7600000,,,,,21010712,28610712,,0,,,,,1174567,1174567,,783000,,,,,479108,1262108,,6817000,,,,,21706171,28523171,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
1.0,116191103,Berwick Area SD,Columbia,97022714.24000001,100666799,,32670000,,,,,64352714.24,97022714.24000001,,0,,,,,4654084.76,4654084.76,,1010000,,,,,0,1010000,,31660000,,,,,69006799,100666799,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
1.0,116191203,Bloomsburg Area SD,Columbia,62364365.4,61881295.97,,25527595.4,,,,,36836770,62364365.4,,0,,,,,1582000,1582000,,1104338.43,,,,,960731,2065069.43,,24423256.97,,,,,37458039,61881295.97,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
1.0,116191503,Central Columbia SD,Columbia,86101240.97999999,84356240.97999999,,41860000,,125527,,,44115713.98,86101240.97999999,,0,,0,,,0,0,,1745000,,0,,,0,1745000,,40115000,,125527,,,44115713.98,84356240.97999999,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
1.0,116195004,Millville Area SD,Columbia,22283611,23632543,,3380000,,,,,18903611,22283611,,1145000,,,,,2746124,3891124,,190000,,,,,2352192,2542192,,4335000,,,,,19297543,23632543,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
1.0,116197503,Southern Columbia Area SD,Columbia,55222834.31,54511648.81,,27125254.81,,,,,28097579.5,55222834.31,,0,,,,,1052000,1052000,,1227000,,,,,536185.5,1763185.5,,25898254.81,,,,,28613394,54511648.81,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
1.0,105201033,Conneaut SD,Crawford,85946463,78929080,,24505000,,,,,61441463,85946463,,0,,,,,178699,178699,,3591312.5,,,,,3604769.5,7196082,,20913687.5,,,,,58015392.5,78929080,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
1.0,105201352,Crawford Central SD,Crawford,105298222.5,100696302,,16800000,,,,,88498222.5,105298222.5,,0,,,,,795524.5,795524.5,,5245000,,,,,152445,5397445,,11555000,,,,,89141302,100696302,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
1.0,105204703,Penncrest SD,Crawford,102993681.1,104756561.6,,31225000,,,,5174299.1,65981382,102380681.1,,0,,,,0,3314000,3314000,,705000,,,,122252.5,757867,1585119.5,,30520000,,,,5052046.6,68537515,104109561.6,,,,,,,613000,613000,,,,,,,34000,34000,,,,,,,0,0,,,,,,,647000,647000
1.0,115210503,Big Spring SD,Cumberland,100097008,108894038,,33085000,,320691,64796,629096,65929248,100028831,,18860000,,360172,58454,2507794,1563159,23349579,,13175000,,297879,80691,428818,581827,14564215,,38770000,,382984,42559,2708072,66910580,108814195,,,,,,,68177,68177,,,,,,,12210,12210,,,,,,,544,544,,,,,,,79843,79843
1.0,115211003,Camp Hill SD,Cumberland,66892458,65551458,,32045187,,1366148,,,33122646,66533981,,0,,0,,,0,0,,1341000,,0,,,0,1341000,,30704187,,1366148,,,33122646,65192981,,,,,,,358477,358477,,,,,,,0,0,,,,,,,0,0,,,,,,,358477,358477
1.0,115211103,Carlisle Area SD,Cumberland,133880008,134907300,,33605000,,331029,,2118959,97687229,133742217,,0,,4357,,0,9765341,9769698,,5620000,,92058,,508756,2481884,8702698,,27985000,,243328,,1610203,104970686,134809217,,,,,,,137791,137791,,,,,,,4846,4846,,,,,,,44554,44554,,,,,,,98083,98083
1.0,115211603,Cumberland Valley SD,Cumberland,338182650,346422309,,146340000,,936211,,,188556258,335832469,,0,,948800,,,19156380,20105180,,7955000,,764172,,,3253362,11972534,,138385000,,1120839,,,204459276,343965115,,,,,,,2350181,2350181,,,,,,,162000,162000,,,,,,,54987,54987,,,,,,,2457194,2457194
1.0,115212503,East Pennsboro Area SD,Cumberland,102531905.4,103301354.4,,50114000.4,,205772,392730,,51819403,102531905.4,,0,,0,0,,3412410,3412410,,1259000,,53081,169800,,1161080,2642961,,48855000.4,,152691,222930,,54070733,103301354.4,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
1.0,115216503,Mechanicsburg Area SD,Cumberland,240351169.17000002,273594548.46999997,,126549000,,198795.17,,10746281,100808271,238302347.17000002,,28670000,,676416,,3053241,8351424.97,40751081.97,,5074000,,273269,,771637,1533839,7652745,,150145000,,601942.17,,13027885,107625856.97,271400684.14,,,,,,,2048822,2048822,,,,,,,176018.33,176018.33,,,,,,,30976,30976,,,,,,,2193864.33,2193864.33
1.0,115218003,Shippensburg Area SD,Cumberland,85240739,102120878,,18611000,,439683,,241873,65013748,84306304,,9865000,,58456,,129811,7998967,18052234,,1233000,,144432,,15700,0,1393132,,27243000,,353707,,355984,73012715,100965406,,,,,,,934435,934435,,,,,,,249000,249000,,,,,,,27963,27963,,,,,,,1155472,1155472
1.0,115218303,South Middleton SD,Cumberland,76373412,87404856,,29725000,,207650,,,46440762,76373412,,9995000,,0,,,3590777,13585777,,1355000,,90782,,,1108551,2554333,,38365000,,116868,,,48922988,87404856,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
1.0,115221402,Central Dauphin SD,Dauphin,405583186.42,413532005.18000007,,124205000,6396593.7,0,,,274981592.72,405583186.42,,0,0,2295599.73,,,15268000,17563599.73,,5645000,594289.25,350206.47,,,3025285.25,9614780.969999999,,118560000,5802304.45,1945393.26,,,287224307.47,413532005.18000007,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
1.0,115221753,Derry Township SD,Dauphin,121144989.44,117743073.03999999,,18819000,2258747.44,1007828,,,97075431,119161006.44,,0,0,0,,,0,0,,3185000,216916.4,0,,,0,3401916.4,,15634000,2041831.04,1007828,,,97075431,115759090.03999999,,,,,,,1983983,1983983,,,,,,,0,0,,,,,,,0,0,,,,,,,1983983,1983983
1.0,115222504,Halifax Area SD,Dauphin,47276053.739999995,47283944,,21037000,,,0,60550.74,25557006,46654556.739999995,,0,,,184979,0,1449146.63,1634125.63,,1063000,,,61660,60550.74,573463.96,1758674.7,,19974000,,,123319,0,26432688.67,46530007.67,,,,,,,621497,621497,,,,,,,136020.37,136020.37,,,,,,,3581.04,3581.04,,,,,,,753936.33,753936.33
1.0,115222752,Harrisburg City SD,Dauphin,361105211,353310894,,194379000,17330000,568251,,,146848790,359126041,,0,0,0,,,10293161,10293161,,6890000,3245000,151829,,,7569641,17856470,,187489000,14085000,416422,,,149572310,351562732,,,,,,,1979170,1979170,,,,,,,15540,15540,,,,,,,246548,246548,,,,,,,1748162,1748162
1.0,115224003,Lower Dauphin SD,Dauphin,109777409,105913862,,10395000,,,,,99382409,109777409,,0,,,,,4868659,4868659,,3430000,,,,,5302206,8732206,,6965000,,,,,98948862,105913862,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
1.0,115226003,Middletown Area SD,Dauphin,108199289,116929050,,40566609,,544670,174843,,66697795,107983917,,9995000,,247637,0,,4207357,14449994,,2916483,,172329,174843,,2456830,5720485,,47645126,,619978,0,,68448322,116713426,,,,,,,215372,215372,,,,,,,12000,12000,,,,,,,11748,11748,,,,,,,215624,215624
1.0,115226103,Millersburg Area SD,Dauphin,33504186,41649225,,13525000,,366396,,383306,19229484,33504186,,8225000,,42280,,57864,840864,9166008,,525000,,99872,,4470,391627,1020969,,21225000,,308804,,436700,19678721,41649225,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
1.0,115228003,Steelton-Highspire SD,Dauphin,1660000,0,,1660000,,,,,,1660000,,0,,,,,,0,,1660000,,,,,,1660000,,0,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
1.0,115228303,Susquehanna Township SD,Dauphin,102238072.5,101150953,,32745000,,285723,1214703,1743634.5,64894671,100883731.5,,0,,17248,395325,0,4105000,4517573,,2370000,,69322,683937,169748.5,2337466,5630473.5,,30375000,,233649,926091,1573886,66662205,99770831,,,,,,,1354341,1354341,,,,,,,84000,84000,,,,,,,58219,58219,,,,,,,1380122,1380122
1.0,115229003,Upper Dauphin Area SD,Dauphin,34651489.67,35538491.83,,7889000,,121859.5,,,26347845.17,34358704.67,,0,,0,,,2389910,2389910,,901000,,39810.86,,,574056.48,1514867.3399999999,,6988000,,82048.64,,,28163698.69,35233747.33,,,,,,,292785,292785,,,,,,,19152.5,19152.5,,,,,,,7193,7193,,,,,,,304744.5,304744.5
1.0,125231232,Chester-Upland SD,Delaware,176361363,178940999,,3815000,94385000,,,14165000,63878118,176243118,,0,0,,,0,9072876,9072876,,450000,5439000,,,0,601000,6490000,,3365000,88946000,,,14165000,72349994,178825994,,,,,,,118245,118245,,,,,,,3760,3760,,,,,,,7000,7000,,,,,,,115005,115005
1.0,125231303,Chichester SD,Delaware,159893727.28,185589348.53,,47855875.3,,4104731.98,,,105870976,157831583.28,,30159590,,0,,,0,30159590,,4463968.75,,0,,,0,4463968.75,,73551496.55,,4104731.98,,,105870976,183527204.53,,,,,,,2062144,2062144,,,,,,,0,0,,,,,,,0,0,,,,,,,2062144,2062144
1.0,125234103,Garnet Valley SD,Delaware,248498829.76999998,250513394.17000002,,86416000,,167740,930710.92,413461.85,159655816,247583728.76999998,,9995000,,188692,0,553909.14,0,10737601.14,,8156000,,144916,321768,34970.74,0,8657654.74,,88255000,,211516,608942.92,932400.25,159655816,249663675.17000002,,,,,,,915101,915101,,,,,,,0,0,,,,,,,65382,65382,,,,,,,849719,849719
1.0,125234502,Haverford Township SD,Delaware,328634656.85,337846078.96000004,,140790000,,,1264146.55,2011511.3,182466593,326532250.85,,34645000,,,718961,0,17922506.96,53286467.96,,37335000,,,905202.55,2011511.3,3562323,43814036.849999994,,138100000,,,1077905,0,196826776.96,336004681.96000004,,,,,,,2102406,2102406,,,,,,,0,0,,,,,,,261009,261009,,,,,,,1841397,1841397
1.0,125235103,Interboro SD,Delaware,162693858.2,197701559.04000002,,59545000,,702361,,,102446497.2,162693858.2,,31940000,,425303,,,8145447.84,40510750.84,,2760000,,625916,,,2117134,5503050,,88725000,,501748,,,108474811.04,197701559.04000002,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
1.0,125235502,Marple Newtown SD,Delaware,205741856.89,209666473.85,,84855000,,848755.89,2077076,,116923074,204703905.89,,0,,993457.83,597083,,12481517,14072057.83,,5900000,,1018060.87,832477,,2527671,10278208.870000001,,78955000,,824152.85,1841682,,126876920,208497754.85,,,,,,,1037951,1037951,,,,,,,141093,141093,,,,,,,10325,10325,,,,,,,1168719,1168719
1.0,125236903,Penn-Delco SD,Delaware,169975968,173559835,,84650000,,,,2703584,82622384,169975968,,0,,,,0,8420163,8420163,,3230000,,,,149296,1457000,4836296,,81420000,,,,2554288,89585547,173559835,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
1.0,125237603,Radnor Township SD,Delaware,243157288.27,239768331.51,,93277000,5065000,635180,,2975673,139722787.27,241675640.27,,18013000,0,765087,,0,3445480.64,22223567.64,,22430000,0,371789.4,,277928,2587931,25667648.4,,88860000,5065000,1028477.6,,2697745,140580336.91,238231559.51,,,,,,,1481648,1481648,,,,,,,55124,55124,,,,,,,0,0,,,,,,,1536772,1536772
1.0,125237702,Ridley SD,Delaware,262103959,304401328,0,70741000,,,2840964,,186440559.17,260022523.17,5000000,39040000,,,0,,12374485.83,56414485.83,5000000,4057000,,,0,,5370967,14427967,0,105724000,,,2840964,,193444078,302009042,,,,,,,2081435.83,2081435.83,,,,,,,310850.17,310850.17,,,,,,,0,0,,,,,,,2392286,2392286
1.0,125237903,Rose Tree Media SD,Delaware,202971404.94,209185209.72,,58785000,,,1643979,1976710.68,139186569.26,201592258.94,,0,,,571314,2369295.53,15100370.3,18040979.830000002,,8540000,,,766970,154419.05,2500790,11962179.05,,50245000,,,1448323,4191587.16,151786149.56,207671059.72,,,,,,,1379146,1379146,,,,,,,152317,152317,,,,,,,17313,17313,,,,,,,1514150,1514150
1.0,125238402,Southeast Delco SD,Delaware,0,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
1.0,125238502,Springfield SD,Delaware,231865271.93,233046996.43,,128940000,731727.93,710569,,117989,101364986,231865271.93,,0,0,381861,,0,8025876,8407737,,4930000,92654.5,476425,,20667,1706266,7226012.5,,124010000,639073.43,616005,,97322,107684596,233046996.43,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
1.0,125239452,Upper Darby SD,Delaware,343477132.29,368421020.98,,81314763,1656112.26,1080795,,2289607.03,257135855,343477132.29,,9995000,3930981.25,0,,0,53745156,67671137.25,,3191190,126121.56,764635,,1157049,37488253,42727248.56,,88118573,5460971.95,316160,,1132558.03,273392758,368421020.98,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
1.0,125239603,Wallingford-Swarthmore SD,Delaware,162962352,160896861,,49238000,,,998489,,112725863,162962352,,3010000,,,0,,1448487,4458487,,4400000,,,458884,,1665094,6523978,,47848000,,,539605,,112509256,160896861,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
1.0,125239652,William Penn SD,Delaware,177856042,189377409,,48621000,,,,637651,128597391,177856042,,9995000,,,,831773,6795062,17621835,,1985000,,,,46520,4068948,6100468,,56631000,,,,1422904,131323505,189377409,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
1.0,109243503,Johnsonburg Area SD,Elk,13964524,14232036,,,,,,,13964524,13964524,,,,,,,560822,560822,,,,,,,293310,293310,,,,,,,14232036,14232036,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
1.0,109246003,Ridgway Area SD,Elk,28771629,30889909,,8905000,,,,,19866629,28771629,,0,,,,,2684416,2684416,,60000,,,,,506136,566136,,8845000,,,,,22044909,30889909,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
1.0,109248003,Saint Marys Area SD,Elk,43321811.99,42918125.5,,5040000,,,,,38281811.99,43321811.99,,0,,,,,440811,440811,,495000,,,,,349497.49,844497.49,,4545000,,,,,38373125.5,42918125.5,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
1.0,105251453,Corry Area SD,Erie,55547109,80600018,,4342560,,,,,50560989,54903549,,25595000,,,,,3354205,28949205,,2150647,,,,,1790979,3941626,,27786913,,,,,52124215,79911128,,,,,,,643560,643560,,,,,,,45330,45330,,,,,,,0,0,,,,,,,688890,688890
1.0,105252602,Erie City SD,Erie,327244331.52,345757698.52,,119181693.52,,,,,208062638,327244331.52,,0,,,,,27388367,27388367,,8695000,,,,,180000,8875000,,110486693.52,,,,,235271005,345757698.52,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
1.0,105253303,Fairview SD,Erie,96771287,98389840,,57632341,,,,690247,37732079,96054667,,0,,,,0,2445100,2445100,,622341,,,,245106,0,867447,,57010000,,,,445141,40177179,97632320,,,,,,,716620,716620,,,,,,,49900,49900,,,,,,,9000,9000,,,,,,,757520,757520
1.0,105253553,Fort LeBoeuf SD,Erie,62372411,61118556,,7120000,,,201122,,53992222,61313344,,0,,,0,,2812630,2812630,,2255000,,,201122,,1632260,4088382,,4865000,,,0,,55172592,60037592,,,,,,,1059067,1059067,,,,,,,53380,53380,,,,,,,31483,31483,,,,,,,1080964,1080964
1.0,105253903,General McLane SD,Erie,51520927,64352527,,0,,,,,50523809,50523809,,9570000,,,,,4049360,13619360,,0,,,,,854866,854866,,9570000,,,,,53718303,63288303,,,,,,,997118,997118,,,,,,,82640,82640,,,,,,,15534,15534,,,,,,,1064224,1064224
1.0,105254053,Girard SD,Erie,69084869.64,78999619.7,,28967484,,157464.38,,397727.26,39562194,69084869.64,,7495000,,1459794.18,,0,3066458,12021252.18,,1011845,,282194.5,,137889.62,674573,2106502.12,,35450639,,1335064.06,,259837.64,41954079,78999619.7,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
1.0,105254353,Harbor Creek SD,Erie,56088239.730000004,57365776,,9654330.73,,,,,45592246,55246576.730000004,,0,,,,,3034307,3034307,,799330.73,,,,,1006737,1806067.73,,8855000,,,,,47619816,56474816,,,,,,,841663,841663,,,,,,,49297,49297,,,,,,,0,0,,,,,,,890960,890960
1.0,105256553,Iroquois SD,Erie,45053470,46764785,,20010000,,,,,25043470,45053470,,7075000,,,,,3383575,10458575,,8245000,,,,,502260,8747260,,18840000,,,,,27924785,46764785,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
1.0,105257602,Millcreek Township SD,Erie,273657932.40999997,274327932.40999997,,122195000,,304617.41,,,148665516,271165133.40999997,,0,,581180,,,9723254,10304434,,4725000,,389241,,,4651615,9765856,,117470000,,496556.41,,,153737155,271703711.40999997,,,,,,,2492799,2492799,,,,,,,174662,174662,,,,,,,43240,43240,,,,,,,2624221,2624221
1.0,105258303,North East SD,Erie,47818460.5,49972633,,11185000,,,,,36617856,47802856,,0,,,,,3777077,3777077,,1265000,,,,,363875,1628875,,9920000,,,,,40031058,49951058,,,,,,,15604.5,15604.5,,,,,,,7575,7575,,,,,,,1604.5,1604.5,,,,,,,21575,21575
1.0,105258503,Northwestern SD,Erie,37709173,38594564,,6495000,,1531655,,,29682518,37709173,,0,,403950,,,5221433,5625383,,270000,,466868,,,4003124,4739992,,6225000,,1468737,,,30900827,38594564,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
1.0,105259103,Union City Area SD,Erie,36034519,36784368.15,,11570000,,0,,,24464519,36034519,,0,,90632,,,2120679,2211311,,875000,,10923.85,,,575538,1461461.85,,10695000,,79708.15,,,26009660,36784368.15,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
1.0,105259703,Wattsburg Area SD,Erie,48121407,47348586,,15554153,,525000,,,32042254,48121407,,0,,262389,,,1127000,1389389,,986988,,228253,,,946969,2162210,,14567165,,559136,,,32222285,47348586,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
1.0,101260303,Albert Gallatin Area SD,Fayette,108209348.01,113444013.53,,22795000,,,,,85376702.7,108171702.7,,0,,,,,8628763,8628763,,3390000,,,,,4591.55,3394591.55,,19405000,,,,,94000874.15,113405874.15,,,,,,,37645.31,37645.31,,,,,,,494.07,494.07,,,,,,,0,0,,,,,,,38139.38,38139.38
1.0,101260803,Brownsville Area SD,Fayette,70086198,72799299,,36349664,,,,1478707,32257827,70086198,,0,,,,0,4536304,4536304,,1750440,,,,72763,0,1823203,,34599224,,,,1405944,36794131,72799299,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
1.0,101261302,Connellsville Area SD,Fayette,208667396.15999997,207821198.91000003,2721.88,97254358.24,,,,2721.88,107753807.16,205013609.15999997,0,0,,,,0,5918276.46,5918276.46,2721.88,5691182.95,,,,2721.88,1237455,6934081.71,0,91563175.29,,,,0,112434628.62,203997803.91000003,,,,,,,3653787,3653787,,,,,,,217153,217153,,,,,,,47545,47545,,,,,,,3823395,3823395
1.0,101262903,Frazier SD,Fayette,48538909.9,49806735.58,,22545000,,65097.9,62689,,25866123,48538909.9,,0,,0,0,,5391940,5391940,,735000,,51858.32,29254,,3308002,4124114.32,,21810000,,13239.58,33435,,27950061,49806735.58,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
1.0,101264003,Laurel Highlands SD,Fayette,118691060,130875638,,52510000,,,,,66181060,118691060,,23185000,,,,,15449578,38634578,,26450000,,,,,0,26450000,,49245000,,,,,81630638,130875638,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
1.0,101268003,Uniontown Area SD,Fayette,149851657,152242659,,73065000,,,,,76786657,149851657,,0,,,,,7141932.5,7141932.5,,2940000,,,,,1810930.5,4750930.5,,70125000,,,,,82117659,152242659,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
1.0,106272003,Forest Area SD,Forest,27491037,28809242,,11370000,,,,,16121037,27491037,,0,,,,,1768205,1768205,,450000,,,,,0,450000,,10920000,,,,,17889242,28809242,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
1.0,112281302,Chambersburg Area SD,Franklin,318098232,329207984,,127638000,,,3125987,4928675,177935800,313628462,,0,,,0,0,21780288,21780288,,6275000,,,0,0,4990083,11265083,,121363000,,,3125987,4928675,194726005,324143667,,,,,,,4469770,4469770,,,,,,,714681,714681,,,,,,,120134,120134,,,,,,,5064317,5064317
1.0,112282004,Fannett-Metal SD,Franklin,9988028,10526962,,,,,,,9799500,9799500,,,,,,,692000,692000,,,,,,,167631,167631,,,,,,,10323869,10323869,,,,,,,188528,188528,,,,,,,15000,15000,,,,,,,435,435,,,,,,,203093,203093
1.0,112283003,Greencastle-Antrim SD,Franklin,73405759,77316593,,16650000,,161621,1340086,,54289942,72441649,,0,,29757,533285,,6852568,7415610,,1245000,,122635,656106,,1684175,3707916,,15405000,,68743,1217265,,59458335,76149343,,,,,,,964110,964110,,,,,,,225899,225899,,,,,,,22759,22759,,,,,,,1167250,1167250
